Date	Plot	Section	SnowCoverFraction	Field_remarks	General_remarks
2014-05-28	Art2	F	-9999	D frozen, B broken an ice blocking hole	Observation added to database May 2020
2014-05-28	Art3	F	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art4	G	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art5	G	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art7	G	-9999	all free	Observation added to database May 2020
2014-05-28	Art1	H	100	No remarks	Observation added to database May 2020
2014-05-28	Art2	H	-9999	D frozen, B broken an ice blocking hole	Observation added to database May 2020
2014-05-28	Art3	H	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art4	H	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art1	E	100	No remarks	Observation added to database May 2020
2014-05-28	Art2	E	-9999	D frozen, B broken an ice blocking hole	Observation added to database May 2020
2014-05-28	Art4	F	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art5	F	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art7	F	-9999	all free	Observation added to database May 2020
2014-05-28	Art1	G	100	No remarks	Observation added to database May 2020
2014-05-28	Art2	G	-9999	D frozen, B broken an ice blocking hole	Observation added to database May 2020
2014-05-28	Art3	G	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art5	H	-9999	No remarks	Observation added to database May 2020
2014-05-28	Art7	H	-9999	all free	Observation added to database May 2020
2014-05-30	Cas2	A	100	No remarks	No remarks
2014-05-30	Cas3	A	100	No remarks	No remarks
2014-05-30	Cas4	A	100	No remarks	No remarks
2014-05-30	Dry1	A	0	No remarks	No remarks
2014-05-30	Dry6Pap4	A	100	No remarks	No remarks
2014-05-30	Eri1	A	100	No remarks	No remarks
2014-05-30	Eri2	A	100	No remarks	No remarks
2014-05-30	Eri3	A	100	No remarks	No remarks
2014-05-30	Eri4	A	100	No remarks	No remarks
2014-05-30	Sal2	A	100	No remarks	No remarks
2014-05-30	Sal3	A	98	Skull sticking up	No remarks
2014-05-30	Sal4	A	100	No remarks	No remarks
2014-05-30	Sal6	A	100	No remarks	No remarks
2014-05-30	Cas1	B	100	No remarks	No remarks
2014-05-30	Cas2	B	100	No remarks	No remarks
2014-05-30	Cas3	B	100	No remarks	No remarks
2014-05-30	Cas4	B	100	No remarks	No remarks
2014-05-30	Dry6Pap4	B	100	No remarks	No remarks
2014-05-30	Eri1	B	100	No remarks	No remarks
2014-05-30	Eri2	B	100	No remarks	No remarks
2014-05-30	Eri3	B	100	No remarks	No remarks
2014-05-30	Sal1	B	0	No remarks	No remarks
2014-05-30	Sal2	B	100	No remarks	No remarks
2014-05-30	Sal3	B	98	Skull sticking up	No remarks
2014-05-30	Sal4	B	100	No remarks	No remarks
2014-05-30	Sil4	B	100	No remarks	No remarks
2014-05-30	Cas1	C	100	No remarks	No remarks
2014-05-30	Cas2	C	100	No remarks	No remarks
2014-05-30	Cas3	C	100	No remarks	No remarks
2014-05-30	Dry5	C	100	No remarks	No remarks
2014-05-30	Dry6Pap4	C	100	No remarks	No remarks
2014-05-30	Eri1	C	100	No remarks	No remarks
2014-05-30	Eri2	C	100	No remarks	No remarks
2014-05-30	Pap3	C	100	No remarks	No remarks
2014-05-30	Sal1	C	0	No remarks	No remarks
2014-05-30	Sal2	C	100	No remarks	No remarks
2014-05-30	Sal3	C	98	Skull sticking up	No remarks
2014-05-30	Sax3Sil3	C	95	No remarks	No remarks
2014-05-30	Sil4	C	100	No remarks	No remarks
2014-05-30	Cas1	D	100	No remarks	No remarks
2014-05-30	Cas2	D	100	No remarks	No remarks
2014-05-30	Dry4	D	100	No remarks	No remarks
2014-05-30	Dry5	D	100	No remarks	No remarks
2014-05-30	Dry6Pap4	D	100	No remarks	No remarks
2014-05-30	Eri1	D	100	No remarks	No remarks
2014-05-30	Pap2Sal5	D	100	No remarks	No remarks
2014-05-30	Pap3	D	100	No remarks	No remarks
2014-05-30	Sal1	D	0	No remarks	No remarks
2014-05-30	Sal2	D	100	No remarks	No remarks
2014-05-30	Sax2Sil2	D	10	No remarks	No remarks
2014-05-30	Sax3Sil3	D	95	No remarks	No remarks
2014-05-30	Sil4	D	100	No remarks	No remarks
2014-05-30	Art1	A	98	Snow soup starting	No remarks
2014-05-30	Art3	A	100	No remarks	No remarks
2014-05-30	Art3	B	100	No remarks	No remarks
2014-05-30	Art4	B	100	No remarks	No remarks
2014-05-30	Art5	B	100	No remarks	No remarks
2014-05-30	Art7	B	5	All ready	No remarks
2014-05-30	Art7	C	0	All ready	No remarks
2014-05-30	Art1	D	98	Snow soup starting	No remarks
2014-05-30	Art3	D	100	No remarks	No remarks
2014-05-30	Art4	D	100	No remarks	No remarks
2014-05-30	Cas1	A	100	No remarks	No remarks
2014-05-30	Dry2Sal7	A	100	No remarks	No remarks
2014-05-30	Dry3	A	100	No remarks	No remarks
2014-05-30	Dry4	A	100	No remarks	No remarks
2014-05-30	Dry5	A	100	No remarks	No remarks
2014-05-30	Pap1	A	100	No remarks	No remarks
2014-05-30	Pap2Sal5	A	100	No remarks	No remarks
2014-05-30	Pap3	A	100	No remarks	No remarks
2014-05-30	Sal1	A	0	No remarks	No remarks
2014-05-30	Sax1Sil1	A	0	No remarks	No remarks
2014-05-30	Sax2Sil2	A	0	No remarks	No remarks
2014-05-30	Sax3Sil3	A	60	No remarks	No remarks
2014-05-30	Sil4	A	100	No remarks	No remarks
2014-05-30	Dry1	B	0	No remarks	No remarks
2014-05-30	Dry2Sal7	B	100	No remarks	No remarks
2014-05-30	Dry3	B	100	No remarks	No remarks
2014-05-30	Dry4	B	100	No remarks	No remarks
2014-05-30	Dry5	B	100	No remarks	No remarks
2014-05-30	Eri4	B	100	No remarks	No remarks
2014-05-30	Pap1	B	100	No remarks	No remarks
2014-05-30	Pap2Sal5	B	100	No remarks	No remarks
2014-05-30	Pap3	B	100	No remarks	No remarks
2014-05-30	Sal6	B	100	No remarks	No remarks
2014-05-30	Sax1Sil1	B	1	No remarks	No remarks
2014-05-30	Sax2Sil2	B	40	No remarks	No remarks
2014-05-30	Sax3Sil3	B	90	No remarks	No remarks
2014-05-30	Cas4	C	100	No remarks	No remarks
2014-05-30	Dry1	C	0	No remarks	No remarks
2014-05-30	Dry2Sal7	C	100	No remarks	No remarks
2014-05-30	Dry3	C	100	No remarks	No remarks
2014-05-30	Dry4	C	100	No remarks	No remarks
2014-05-30	Eri3	C	100	No remarks	No remarks
2014-05-30	Eri4	C	100	No remarks	No remarks
2014-05-30	Pap1	C	100	No remarks	No remarks
2014-05-30	Pap2Sal5	C	100	No remarks	No remarks
2014-05-30	Sal4	C	100	No remarks	No remarks
2014-05-30	Sal6	C	100	No remarks	No remarks
2014-05-30	Sax1Sil1	C	0	No remarks	No remarks
2014-05-30	Sax2Sil2	C	90	No remarks	No remarks
2014-05-30	Cas3	D	100	No remarks	No remarks
2014-05-30	Cas4	D	100	No remarks	No remarks
2014-05-30	Dry1	D	0	No remarks	No remarks
2014-05-30	Dry2Sal7	D	100	No remarks	No remarks
2014-05-30	Dry3	D	100	No remarks	No remarks
2014-05-30	Eri2	D	100	No remarks	No remarks
2014-05-30	Eri3	D	100	No remarks	No remarks
2014-05-30	Eri4	D	100	No remarks	No remarks
2014-05-30	Pap1	D	100	No remarks	No remarks
2014-05-30	Sal3	D	98	Skull sticking up	No remarks
2014-05-30	Sal4	D	100	No remarks	No remarks
2014-05-30	Sal6	D	100	No remarks	No remarks
2014-05-30	Sax1Sil1	D	0	No remarks	No remarks
2014-05-30	Art4	A	100	No remarks	No remarks
2014-05-30	Art5	A	100	No remarks	No remarks
2014-05-30	Art7	A	10	All ready	No remarks
2014-05-30	Art1	B	98	Snow soup starting	No remarks
2014-05-30	Art1	C	98	Snow soup starting	No remarks
2014-05-30	Art3	C	100	No remarks	No remarks
2014-05-30	Art4	C	100	No remarks	No remarks
2014-05-30	Art5	C	100	No remarks	No remarks
2014-05-30	Art5	D	100	No remarks	No remarks
2014-05-30	Art7	D	0	All ready	No remarks
2014-05-30	Art7	E	-9999	All ready	Observation added to database May 2020
2014-05-30	Art2	F	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art3	F	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art4	F	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art5	F	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art1	G	98	Snow soup starting	Observation added to database May 2020
2014-05-30	Art3	H	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art4	H	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art5	H	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art7	H	-9999	All ready	Observation added to database May 2020
2014-05-30	Art1	E	98	Snow soup starting	Observation added to database May 2020
2014-05-30	Art2	E	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art3	E	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art4	E	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art5	E	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art1	F	98	Snow soup starting	Observation added to database May 2020
2014-05-30	Art7	F	-9999	All ready	Observation added to database May 2020
2014-05-30	Art2	G	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art3	G	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art4	G	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art5	G	-9999	No remarks	Observation added to database May 2020
2014-05-30	Art7	G	-9999	All ready	Observation added to database May 2020
2014-05-30	Art1	H	98	Snow soup starting	Observation added to database May 2020
2014-05-30	Art2	H	-9999	No remarks	Observation added to database May 2020
2014-06-01	Cas3	A	100	No remarks	No remarks
2014-06-01	Cas4	A	100	No remarks	No remarks
2014-06-01	Dry2Sal7	A	100	No remarks	No remarks
2014-06-01	Dry3	A	100	No remarks	No remarks
2014-06-01	Dry4	A	100	No remarks	No remarks
2014-06-01	Eri3	A	100	No remarks	No remarks
2014-06-01	Eri4	A	100	No remarks	No remarks
2014-06-01	Pap1	A	100	No remarks	No remarks
2014-06-01	Pap2Sal5	A	100	No remarks	No remarks
2014-06-01	Sal6	A	100	No remarks	No remarks
2014-06-01	Sax1Sil1	A	0	No remarks	No remarks
2014-06-01	Sax2Sil2	A	0	No remarks	No remarks
2014-06-01	Sax3Sil3	A	15	No remarks	No remarks
2014-06-01	Cas4	B	100	No remarks	No remarks
2014-06-01	Dry2Sal7	B	100	No remarks	No remarks
2014-06-01	Dry3	B	100	No remarks	No remarks
2014-06-01	Dry4	B	100	No remarks	No remarks
2014-06-01	Dry5	B	100	No remarks	No remarks
2014-06-01	Eri4	B	100	No remarks	No remarks
2014-06-01	Pap1	B	100	No remarks	No remarks
2014-06-01	Pap2Sal5	B	100	No remarks	No remarks
2014-06-01	Pap3	B	100	No remarks	No remarks
2014-06-01	Sax1Sil1	B	0	No remarks	No remarks
2014-06-01	Sax2Sil2	B	0	No remarks	No remarks
2014-06-01	Sax3Sil3	B	50	No remarks	No remarks
2014-06-01	Sil4	B	100	No remarks	No remarks
2014-06-01	Dry3	C	100	No remarks	No remarks
2014-06-01	Dry4	C	100	No remarks	No remarks
2014-06-01	Dry5	C	100	No remarks	No remarks
2014-06-01	Dry6Pap4	C	100	No remarks	No remarks
2014-06-01	Pap1	C	100	No remarks	No remarks
2014-06-01	Pap2Sal5	C	100	No remarks	No remarks
2014-06-01	Pap3	C	100	No remarks	No remarks
2014-06-01	Sal2	C	100	No remarks	No remarks
2014-06-01	Sax2Sil2	C	30	No remarks	No remarks
2014-06-01	Sax3Sil3	C	75	No remarks	No remarks
2014-06-01	Sil4	C	100	No remarks	No remarks
2014-06-01	Cas1	D	100	No remarks	No remarks
2014-06-01	Dry4	D	100	No remarks	No remarks
2014-06-01	Dry5	D	100	No remarks	No remarks
2014-06-01	Dry6Pap4	D	100	No remarks	No remarks
2014-06-01	Eri1	D	100	No remarks	No remarks
2014-06-01	Pap2Sal5	D	100	No remarks	No remarks
2014-06-01	Pap3	D	100	No remarks	No remarks
2014-06-01	Sal2	D	100	No remarks	No remarks
2014-06-01	Sal3	D	98	No remarks	No remarks
2014-06-01	Sax3Sil3	D	65	No remarks	No remarks
2014-06-01	Sil4	D	100	No remarks	No remarks
2014-06-01	Art1	A	100	Slush	No remarks
2014-06-01	Art3	A	100	No remarks	No remarks
2014-06-01	Art4	A	100	No remarks	No remarks
2014-06-01	Art4	B	100	No remarks	No remarks
2014-06-01	Art5	B	100	No remarks	No remarks
2014-06-01	Art7	B	0	No remarks	No remarks
2014-06-01	Art1	C	100	Slush	No remarks
2014-06-01	Art1	D	100	Slush	No remarks
2014-06-01	Art3	D	100	No remarks	No remarks
2014-06-01	Art4	D	100	No remarks	No remarks
2014-06-01	Art5	D	100	No remarks	No remarks
2014-06-01	Cas1	A	100	No remarks	No remarks
2014-06-01	Cas2	A	100	No remarks	No remarks
2014-06-01	Dry5	A	100	No remarks	No remarks
2014-06-01	Dry6Pap4	A	100	No remarks	No remarks
2014-06-01	Eri1	A	100	No remarks	No remarks
2014-06-01	Eri2	A	100	No remarks	No remarks
2014-06-01	Pap3	A	100	No remarks	No remarks
2014-06-01	Sal2	A	100	No remarks	No remarks
2014-06-01	Sal3	A	98	No remarks	No remarks
2014-06-01	Sal4	A	100	No remarks	No remarks
2014-06-01	Sil4	A	100	No remarks	No remarks
2014-06-01	Cas1	B	100	No remarks	No remarks
2014-06-01	Cas2	B	100	No remarks	No remarks
2014-06-01	Cas3	B	100	No remarks	No remarks
2014-06-01	Dry6Pap4	B	100	No remarks	No remarks
2014-06-01	Eri1	B	100	No remarks	No remarks
2014-06-01	Eri2	B	100	No remarks	No remarks
2014-06-01	Eri3	B	100	No remarks	No remarks
2014-06-01	Sal2	B	100	No remarks	No remarks
2014-06-01	Sal3	B	97	No remarks	No remarks
2014-06-01	Sal4	B	100	No remarks	No remarks
2014-06-01	Sal6	B	100	No remarks	No remarks
2014-06-01	Cas1	C	100	No remarks	No remarks
2014-06-01	Cas2	C	100	No remarks	No remarks
2014-06-01	Cas3	C	100	No remarks	No remarks
2014-06-01	Cas4	C	100	No remarks	No remarks
2014-06-01	Dry2Sal7	C	100	No remarks	No remarks
2014-06-01	Eri1	C	100	No remarks	No remarks
2014-06-01	Eri2	C	100	No remarks	No remarks
2014-06-01	Eri3	C	100	No remarks	No remarks
2014-06-01	Eri4	C	100	No remarks	No remarks
2014-06-01	Sal3	C	98	No remarks	No remarks
2014-06-01	Sal4	C	100	No remarks	No remarks
2014-06-01	Sal6	C	100	No remarks	No remarks
2014-06-01	Sax1Sil1	C	0	No remarks	No remarks
2014-06-01	Cas2	D	100	No remarks	No remarks
2014-06-01	Cas3	D	100	No remarks	No remarks
2014-06-01	Cas4	D	100	No remarks	No remarks
2014-06-01	Dry2Sal7	D	100	No remarks	No remarks
2014-06-01	Dry3	D	100	No remarks	No remarks
2014-06-01	Eri2	D	100	No remarks	No remarks
2014-06-01	Eri3	D	100	No remarks	No remarks
2014-06-01	Eri4	D	100	No remarks	No remarks
2014-06-01	Pap1	D	100	No remarks	No remarks
2014-06-01	Sal4	D	100	No remarks	No remarks
2014-06-01	Sal6	D	100	No remarks	No remarks
2014-06-01	Sax1Sil1	D	0	No remarks	No remarks
2014-06-01	Sax2Sil2	D	1	No remarks	No remarks
2014-06-01	Art5	A	100	No remarks	No remarks
2014-06-01	Art7	A	2	No remarks	No remarks
2014-06-01	Art1	B	100	Slush	No remarks
2014-06-01	Art3	B	100	No remarks	No remarks
2014-06-01	Art3	C	100	No remarks	No remarks
2014-06-01	Art4	C	100	No remarks	No remarks
2014-06-01	Art5	C	100	No remarks	No remarks
2014-06-01	Art7	C	0	No remarks	No remarks
2014-06-01	Art7	D	0	No remarks	No remarks
2014-06-01	Art1	E	100	Slush	Observation added to database May 2020
2014-06-01	Art3	E	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art4	E	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art5	F	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art7	F	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art1	G	100	Slush	Observation added to database May 2020
2014-06-01	Art3	G	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art4	G	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art5	G	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art7	H	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art5	E	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art7	E	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art1	F	100	Slush	Observation added to database May 2020
2014-06-01	Art3	F	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art4	F	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art7	G	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art1	H	100	Slush	Observation added to database May 2020
2014-06-01	Art3	H	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art4	H	-9999	No remarks	Observation added to database May 2020
2014-06-01	Art5	H	-9999	No remarks	Observation added to database May 2020
2014-06-03	Sal3	D	98	No remarks	No remarks
2014-06-03	Art7	A	0	No remarks	No remarks
2014-06-03	Art7	B	0	No remarks	No remarks
2014-06-03	Art7	C	0	No remarks	No remarks
2014-06-03	Art7	D	0	No remarks	No remarks
2014-06-03	Sal3	A	98	No remarks	No remarks
2014-06-03	Sal3	B	98	No remarks	No remarks
2014-06-03	Sal3	C	98	No remarks	No remarks
2014-06-03	Art7	F	-9999	No remarks	Observation added to database May 2020
2014-06-03	Art7	H	-9999	No remarks	Observation added to database May 2020
2014-06-03	Art7	E	-9999	No remarks	Observation added to database May 2020
2014-06-03	Art7	G	-9999	No remarks	Observation added to database May 2020
2014-06-04	Art1	A	98	No remarks	No remarks
2014-06-04	Art1	B	98	No remarks	No remarks
2014-06-04	Art1	C	98	No remarks	No remarks
2014-06-04	Art1	D	98	No remarks	No remarks
2014-06-04	Sax3Sil3	A	2	No remarks	No remarks
2014-06-04	Sax3Sil3	B	5	No remarks	No remarks
2014-06-04	Sax3Sil3	C	10	No remarks	No remarks
2014-06-04	Sax3Sil3	D	20	No remarks	No remarks
2014-06-04	Art1	F	98	No remarks	Observation added to database May 2020
2014-06-04	Art1	H	98	No remarks	Observation added to database May 2020
2014-06-04	Art1	E	98	No remarks	Observation added to database May 2020
2014-06-04	Art1	G	98	No remarks	Observation added to database May 2020
2014-06-05	Dry2Sal7	A	100	No remarks	No remarks
2014-06-05	Dry4	A	100	No remarks	No remarks
2014-06-05	Dry5	A	100	No remarks	No remarks
2014-06-05	Dry6Pap4	A	100	No remarks	No remarks
2014-06-05	Pap1	A	100	No remarks	No remarks
2014-06-05	Pap2Sal5	A	100	No remarks	No remarks
2014-06-05	Pap3	A	100	No remarks	No remarks
2014-06-05	Sal2	A	100	No remarks	No remarks
2014-06-05	Sal3	A	98	No remarks	No remarks
2014-06-05	Cas1	B	100	No remarks	No remarks
2014-06-05	Cas2	B	100	No remarks	No remarks
2014-06-05	Cas3	B	100	No remarks	No remarks
2014-06-05	Cas4	B	100	No remarks	No remarks
2014-06-05	Eri1	B	100	No remarks	No remarks
2014-06-05	Eri2	B	100	No remarks	No remarks
2014-06-05	Eri3	B	100	No remarks	No remarks
2014-06-05	Eri4	B	100	No remarks	No remarks
2014-06-05	Sal6	B	100	No remarks	No remarks
2014-06-05	Sax2Sil2	B	0	No remarks	No remarks
2014-06-05	Sax3Sil3	B	2	No remarks	No remarks
2014-06-05	Sil4	B	100	No remarks	No remarks
2014-06-05	Dry2Sal7	C	100	No remarks	No remarks
2014-06-05	Dry4	C	100	No remarks	No remarks
2014-06-05	Dry5	C	100	No remarks	No remarks
2014-06-05	Dry6Pap4	C	100	No remarks	No remarks
2014-06-05	Pap1	C	100	No remarks	No remarks
2014-06-05	Pap2Sal5	C	100	No remarks	No remarks
2014-06-05	Pap3	C	100	No remarks	No remarks
2014-06-05	Sal2	C	100	No remarks	No remarks
2014-06-05	Cas1	D	100	No remarks	No remarks
2014-06-05	Cas2	D	100	No remarks	No remarks
2014-06-05	Cas3	D	100	No remarks	No remarks
2014-06-05	Cas4	D	100	No remarks	No remarks
2014-06-05	Eri1	D	100	No remarks	No remarks
2014-06-05	Eri2	D	100	No remarks	No remarks
2014-06-05	Eri3	D	100	No remarks	No remarks
2014-06-05	Eri4	D	100	No remarks	No remarks
2014-06-05	Sal3	D	98	No remarks	No remarks
2014-06-05	Sal6	D	100	No remarks	No remarks
2014-06-05	Sax2Sil2	D	0	No remarks	No remarks
2014-06-05	Sax3Sil3	D	2	No remarks	No remarks
2014-06-05	Sil4	D	100	No remarks	No remarks
2014-06-05	Art1	B	85	No remarks	No remarks
2014-06-05	Art3	B	100	No remarks	No remarks
2014-06-05	Art4	B	100	No remarks	No remarks
2014-06-05	Art5	B	100	No remarks	No remarks
2014-06-05	Art1	D	85	No remarks	No remarks
2014-06-05	Art3	D	100	No remarks	No remarks
2014-06-05	Art4	D	100	No remarks	No remarks
2014-06-05	Art5	D	100	No remarks	No remarks
2014-06-05	Cas1	A	100	No remarks	No remarks
2014-06-05	Cas2	A	100	No remarks	No remarks
2014-06-05	Cas3	A	100	No remarks	No remarks
2014-06-05	Cas4	A	100	No remarks	No remarks
2014-06-05	Eri1	A	100	No remarks	No remarks
2014-06-05	Eri2	A	100	No remarks	No remarks
2014-06-05	Eri3	A	100	No remarks	No remarks
2014-06-05	Eri4	A	100	No remarks	No remarks
2014-06-05	Sal6	A	100	No remarks	No remarks
2014-06-05	Sax2Sil2	A	0	No remarks	No remarks
2014-06-05	Sax3Sil3	A	1	No remarks	No remarks
2014-06-05	Sil4	A	100	No remarks	No remarks
2014-06-05	Dry2Sal7	B	100	No remarks	No remarks
2014-06-05	Dry4	B	100	No remarks	No remarks
2014-06-05	Dry5	B	100	No remarks	No remarks
2014-06-05	Dry6Pap4	B	100	No remarks	No remarks
2014-06-05	Pap1	B	100	No remarks	No remarks
